"","TCGA-A1-A0SE-01","TCGA-A1-A0SH-01","TCGA-A1-A0SJ-01","TCGA-A1-A0SK-01","TCGA-A1-A0SM-01","TCGA-A1-A0SO-01","TCGA-A1-A0SP-01","TCGA-A2-A04P-01","TCGA-A2-A04Q-01","TCGA-A2-A04R-01","TCGA-A2-A04T-01","TCGA-A2-A04V-01","TCGA-A2-A04X-01","TCGA-A2-A04Y-01","TCGA-A2-A0CM-01"
"NCBP1",2.70233240763827,2.63042733943702,2.30941710841213,4.9487507875725,1.86843385618468,3.34254579307734,3.6628178046177,3.26566583581538,2.1692537328747,2.44205080438194,4.33193379433052,2.69338727195284,2.94142656369356,1.88589052595654,3.07929423998034
"C15orf17",2.61051408740055,2.36318375868985,1.54237514270408,2.21168423851923,2.40914655099015,2.54221229540824,2.02589148883887,1.95638506655337,1.92158097754047,2.52051816383421,2.47487018968669,3.10116415091004,2.86459373538481,2.52818494812813,1.94202860838354
"SPAG1",0.731605989967817,0.749317215356625,0.696006811421045,0.623104011136018,0.874966297953563,-0.910054673906011,2.35082757797679,0.651072504076867,1.04301368460242,1.29330715244328,0.294724089308089,1.98276884837327,1.71490150437705,2.14903721550537,0.601924185188439
"PHF15",3.02032779110593,2.53358582093556,3.75264641120862,0.841504357335452,2.30111636968671,0.984662279985667,2.09974280751759,0.763380168250614,2.1011357986093,3.56152173171074,1.37699720606224,2.8193395889824,1.86825546363557,2.27878231036069,1.34060443439092
"UBE2D1",1.07607172924083,1.52585629197682,1.35713598869628,1.21931964666531,1.51069513549707,1.5912459235487,0.892254252504945,1.29319112731832,1.76028469512234,2.01121997571213,0.649150887667107,1.50952983267892,1.48835125055187,1.16160214465007,2.39399033177251
"TOX4",3.76815698918026,3.57973901676086,3.50587515119445,3.09232617167122,3.33300176095039,4.51798380260974,2.47521791016619,3.01502663561037,3.17980786855708,4.00112802078826,3.11328182325895,3.6275037810283,3.68609942638833,3.13724214976717,3.38230331720975
"UBE2D4",0.553534906519957,1.03895845313062,0.635242297175589,-0.554650710889702,0.311174175499396,1.02904635661639,1.48439950417865,1.91778241573764,0.806740787238612,0.709400051648097,0.501358520336957,0.49887650505743,1.464477483916,0.88068445143145,0.0749371434894952
"ACADM",2.67907321155012,2.45765615797411,2.72654423328455,3.42441715018139,2.93855457822854,3.19500821565364,3.21590754711817,1.73046284969049,1.82794043499572,1.86213135168493,2.29445531844955,2.19897566732273,2.30814336950319,2.001358814855,3.12574629280692
"ARL6IP4",2.9534313891399,3.1637801034805,3.16208919757347,3.68767870097567,3.69241685504697,2.97295575710853,3.66947829612875,3.6357809819027,3.59608987692442,3.62000191649659,3.1536005351664,4.15923301564429,4.36780306356703,3.75096835756026,3.93123768251223
"WDR48",2.83467714035858,2.61678502527676,2.64542700493945,2.45034804755434,2.54323217081618,4.72662431869996,2.02805486031062,1.97633155387709,2.62232106243605,2.9683275611834,2.60383164731961,3.01337218865197,3.11004813922831,2.16019725139998,3.181977130341
"WNT5A",2.30044953303323,3.24855314355911,1.29440766912784,-0.314581696154792,2.47774647956434,1.16923623143825,1.62214866686862,1.38734111039993,0.463922786939485,1.23428533330648,-0.412368950865516,0.106891930281061,-0.975588413768168,-0.419055933094944,-0.776053842622798
"RABL3",1.97911574639445,2.73950721674869,1.95629562907079,1.97672517181105,2.08424360916443,0.464749353873967,1.61353053319076,0.757967361228544,1.33353144574405,2.47899140205143,0.0297640496554061,2.23382461667244,1.42010263603053,2.04875507111425,1.86835534220271
"FAM83F",0.822148272067616,-0.173955626777592,-0.487727170036916,1.73179643234598,0.303624054515155,0.92068403771727,1.46601716567945,1.54020361613701,-1.16545886711544,0.116214383386172,0.936653438064443,-1.24943877023328,1.26687813120044,-1.25259006944079,1.29176516997853
"CX3CL1",4.15830824242822,2.47745022724869,1.76782816766412,1.4919748343956,1.24166442000631,1.45906413890746,1.15630749881058,4.70085471100022,6.91189783519006,2.33552935903017,4.06472711899377,0.861300631197734,2.31717842654056,1.74126340487217,3.52690327103594
"ANXA11",4.12603452847217,4.86022736647556,3.78289298921554,1.39626061760299,4.76546388290772,2.97449371660321,3.85618852069131,4.52760028080097,4.33641163172091,4.77961777449881,3.4385880894373,4.60956360609684,5.63540526281432,3.50310120521123,4.60622764763329
"CEP55",1.06936562882768,0.204160712837489,0.857465401441663,2.29110456701079,1.25330714874429,3.64038258933831,2.62399145646714,2.29216504898016,2.05931862727316,2.3774381013546,2.61885916254504,1.52404202194541,2.11960732957498,1.73600805233005,3.59312982972297
"TMEM183A",3.53119468749306,3.20067291486713,2.44400452586313,3.54347615037212,3.35447893093467,4.39025520212519,4.06392036753566,3.88453743235808,3.49565262104933,3.52575322554622,3.73946351665613,3.52282575864091,2.5068050514108,3.56343628023555,3.82797631419327
"MRPL52",1.01176808702414,0.854570607665557,1.09536221647558,1.08172566970768,1.16976387324847,2.41772679999173,1.50692079239416,2.93250188938579,1.90533141308829,2.20547917889361,1.02504308409302,1.96479615844948,1.94991253003164,1.43242265404681,1.65619868084586
"PCMT1",2.45250110941867,3.31509530230398,3.90611550926913,4.02005898460549,3.55099848134459,3.29840460129888,4.12600068779958,4.24934126324894,2.98260285348401,3.35934609616459,3.07223344143766,3.93839399782688,2.62490533426327,3.73503198851246,3.99011780495066
"CMIP",2.61143771150012,2.51961500500769,2.98711070805727,3.00503069356148,2.64793844050107,3.08362559985588,2.91604101444392,3.23238914751235,2.88193365998983,2.82995127427461,3.32466611218998,2.89944243446664,2.9714671927258,2.67865951274827,3.21559942229145
"DDI2",0.0063465448440061,-0.68634225930308,0.493481624187877,-0.209801515132547,-1.78191955976146,0.183064177699269,-0.386650596527008,-3.61352020050145,-1.8283086682135,-1.08257026303232,-0.331299542403208,-1.82558056799625,-1.49815337324916,-1.78422748716511,0.368459908862912
"CSPG5",-0.716797710567754,-2.0776495913962,-0.418836954970431,0.283652863582793,-0.111295195607862,1.69750341081297,-0.793913345996048,-1.83656379141798,-3.63573874874242,-3.26192822508731,-0.340843315074079,-3.18789363841745,0.902814798077366,-2.11233924556316,-3.50810507589287
"CHD7",1.75590637635881,1.39606332557595,2.38019295990318,3.75192595209011,1.31571427300562,-2.91827827581162,3.30721419752507,2.69046652996774,0.260363354459587,2.66415928069289,2.56038361308171,1.91170283582813,1.29611343651943,2.54180177283674,3.16695220534339
"C18orf1",3.26885076980732,3.26438994478257,2.70162109725635,3.96145575002077,3.70073199206331,2.13238288956868,2.13295430551627,2.11932285037192,2.55331548896995,4.53588994376633,2.80030206568448,4.3266993597453,1.71831556347188,1.51144225888821,2.15129980440695
"ANKRD57",1.87528799377517,2.55949031315455,1.77611621935947,1.40385305450741,1.48524930851148,2.7771298469152,1.77680942272287,1.37325032054042,2.12939199980804,2.17172305106082,2.18225769984475,2.59509489171492,1.88354210450142,1.69687337684171,3.09815325477294
"TBR1",-11.7167230378959,-11.6600625822837,-11.7125235551035,-8.059853937553,-8.81534256129892,2.65248729851013,-8.75408009189127,-11.6723994625325,-11.6759955874552,-6.82684690763679,-7.22806448796541,-11.4669748633644,-11.4411486968034,-7.84319039021531,-8.12043566530292
"TMUB2",2.01375919953445,2.40634199501375,2.37292533477617,1.48304256252411,1.20616201966605,3.00076900698358,1.42829420721432,2.15784991864543,2.27562189264698,2.29236669689223,2.13356075788129,2.95993534247724,2.099673635179,2.46817493416688,2.39487996108589
"GEMIN8",1.95893942943599,1.62731851645185,1.5912078278615,1.02869534033413,1.00461644056901,1.61707675089326,-0.0470704712585439,1.60192627048272,0.947495919920485,1.88314234443356,1.67224700083865,2.17250558546909,1.49367442745358,1.24412603154314,0.75666507040146
"CHST10",0.959049678099011,0.747400644336117,0.969314390650268,2.06915203965295,1.32567414045395,2.12062372593355,-0.479276828304965,1.66690358179195,-0.901317228150615,2.02918986879833,1.77956389268157,3.103098556492,-1.25023264816443,0.718484015191918,0.842644029422658
"TCEB3",2.53712489017962,2.42476822291444,3.04700266094762,3.25950378150615,2.40806360814292,3.82949164481815,3.36586158957898,3.02183402279335,3.20008387992837,3.15035469628855,3.75403175139658,3.15909415194858,3.45969971896194,3.10494756634071,4.2179042656563
"PSMC6",2.54192867186981,2.55017421353881,2.97155746721284,2.94937239355411,2.97697976933863,3.32306046176228,2.52483485143034,2.63839620037111,2.84075275533759,3.48437915505208,2.45602669877636,3.42530477593795,3.76131509393782,3.52357928537813,3.22513509579547
"DOCK3",-4.40420307042092,-4.70828830843544,-1.48272176252403,-0.11152362507017,-2.59872599957869,-1.36696660466462,-3.44302700703279,-0.236359460719882,-2.89251928868834,-0.38327186975235,-1.13140284555552,-3.57640657305779,-0.924997594178841,-3.3280179743905,-3.01673868337624
"KATNAL1",1.38235251539432,1.70443543724451,1.14598164316426,2.28186353715362,1.16607292091843,3.01541129106257,0.625140553191316,0.971775437471625,0.296809054850966,2.5595098066155,1.67224700083865,1.58067428230119,-0.579315815621925,0.350141528001296,1.90753381854518
"CSDE1",6.55265874277325,6.54311023549534,6.18301955264166,6.02796940259993,6.79048928813486,7.63275109831568,7.28759607453563,5.88039557714576,6.15357742061665,5.59697601542818,7.16180771439099,6.56093765399271,6.37969242526088,6.44795287900846,6.68642622125622
"HSPH1",3.8566250362663,5.23259072323278,4.53751388373831,6.5150823856816,4.11576103892918,5.7384298049511,4.66437199501701,3.86264056984769,3.71997633737912,5.15022083804087,5.03729152689973,3.90634878609306,3.13069446776059,3.63482426244368,5.82151229624376
"USP44",-4.0840912857834,-4.21418692994891,-4.50971406297853,-3.5802251582454,-7.36840968335473,-3.08767763722453,-6.89068829569784,-2.65094194426835,-5.25235019087092,-4.87531017031557,-5.40238831219292,-8.27351849761479,-8.40376647480036,-6.10929763009872,-4.67085815509248
"LMO4",3.06416177866742,2.5252195457506,1.80790213121336,2.98397445722033,1.52517392350564,6.39777750017909,4.24671044680953,5.71863089265382,5.39616905484062,2.1654175635303,4.42138523517376,2.25920305494576,2.40030164599722,2.1437553538483,4.66953855859365
"ASF1B",1.76423524908618,0.187290791374478,1.70940135119954,3.50913060579237,1.56775774452619,3.15623259741792,2.45794294879579,3.05396826007202,1.3602704233218,3.09695380176328,1.91316008648931,2.59646875638001,3.23687312609199,1.7612330774289,1.68557920325217
"DCT",-5.97110921256637,-5.61549360139655,-7.19222703711366,-8.95733826134071,-11.6860031879782,-8.65476255364116,-6.89068829569784,-11.6723994625325,-11.6759955874552,-11.3336265482046,-11.6785499478265,-11.4669748633644,-11.4411486968034,-8.7460240372457,-11.4751699052735
"APC2",-4.87958712397269,-5.08514365748525,-4.72738748773554,-1.56536419012018,-4.05963706401102,-0.855151472392666,-4.2749585669247,-5.26787095580284,-4.38815394822079,-2.87244999635259,-5.52389383468071,-5.09384870560545,-6.53175959453814,-2.36486918899862,-4.78098616194037
"TMX4",2.53901917657358,2.6969373099109,3.54064377695559,3.66376762773437,2.16042117584573,3.43369631092958,2.63727886680016,3.12978688672508,1.42882099530445,2.64292039164393,1.69132871291334,1.39892114606091,2.24641879370578,1.88826128330258,2.43089184189416
"CARS",2.44058236569626,2.10553887723735,2.79566279396833,3.35830416706334,2.73977079919102,2.44016271000161,3.20988533094115,2.26856943919788,2.68183033277538,3.0236490141785,2.30375971715232,2.63039824716151,3.88723353904081,3.31734825645958,3.60931405554439
"EBF1",0.312684983839247,0.952664494481792,1.02909847897482,-2.07024279674514,0.191904368014568,-1.61267967190592,-0.944142236586169,0.606595839813563,0.240350426258995,0.0590536495871534,-1.34028599989273,0.752119220827697,0.386358355732124,0.9142008940647,-0.460722549685584
"GLDC",0.216415068217727,-5.97182626298846,0.636558038242541,-3.61049202691719,-5.68303069378836,-0.832705993079772,-0.335135760585393,-0.773258582371968,-1.07670755262492,-3.8835205517303,1.90009752765232,-3.67904619208181,-2.91497813614404,-1.06356073713402,-5.65800715583885
"TMED5",3.06382441873469,3.27174363127697,3.57535681650227,1.92417194413044,3.52409408334164,3.86055231210365,2.46742211468823,1.67697632081456,2.67598864468404,2.7063295195768,2.97786530639094,2.23382461667244,2.81230010145506,2.56322601746091,3.52446638124877
"KLHL4",-2.99485142785357,-1.99831654475776,-2.861068078908,-4.98735053382876,-3.97634034524485,-5.41629817589962,-4.60749116474571,-3.64816844726118,-5.53812323996283,-2.77249137830696,-7.22806448796541,-3.01010301913419,-6.54216647004209,-6.10929763009872,-4.93130287875754
"IL10RA",0.527545050477205,0.301431969537727,0.52732793075108,-1.71742477811436,1.31126557636234,0.0226007790227589,1.51311207014604,1.59131339518642,3.31643164470176,-1.09186261903569,1.9852843055519,0.722224556935017,2.71139981259274,2.30622732038467,2.90497022458662
"CAV1",3.41248365588636,3.9198578286621,4.23168350174808,-0.218197253859898,2.79657879435996,1.50661116217455,3.04377222559287,2.32547878690535,2.6631604524991,2.80119007475798,1.77956389268157,3.89271375992159,2.32913775027255,3.50799110335727,1.91499528830429
"CNOT7",3.85798761496898,3.52041818673037,3.70062086049964,3.09013967066704,3.3714057056401,4.39284555095196,4.00875695494416,2.11191679358854,3.17260319701849,3.89260364037635,3.15875097682894,3.01388651162334,2.67085790394061,2.76332265926524,4.30418816668285
"SLC43A2",2.12530018683879,1.76821618787777,1.4601755271978,1.4946438237559,2.73646044610596,2.96175603219534,1.79724764268708,1.53862611983315,3.56940997482274,0.318105955902133,2.76245894166563,2.48516956550852,1.39472091544289,1.99770392186833,2.48953899054689
"GJA3",-5.17533210405135,-2.82700805964313,-3.47912437350464,-4.83661349559499,-5.99933458960971,-11.3346367013878,-6.57829297678532,-4.201960212044,-6.36980627188335,-4.65524472237031,-6.04389860103931,-5.10096745328918,-4.76974208739697,-7.29199053077364,-5.43928211204832
"EIF4A2",4.68627320278608,5.41180068501424,5.05145841038289,5.81728218647519,5.455422537768,5.58309234779511,5.73614310687708,5.79287482179928,4.80599372140528,5.93343676548565,5.49964007926709,6.6533593058782,5.98953716316962,5.76418098036087,5.92460517862669
"LUC7L",1.60456697419158,1.65416716689802,0.786306209311483,1.39626061760299,2.06587472767674,1.87926005355194,1.52949332006934,3.10014976739846,2.11846922084419,3.10967679920761,2.43862868293105,3.1379546265511,2.63517723592466,3.06974275404453,2.48453270170629
"COPS6",3.46580105290375,3.25868179169619,3.72151370065498,3.20350766192215,3.56881219373032,3.61718637354059,3.49617527808206,4.26707240878034,3.46240949903652,4.20209182526405,3.75813459557131,3.93405355656747,3.57080182175446,3.82687654081469,3.39616524359455
"CAND2",-1.14557527770858,-2.32947729330666,-2.39626918022545,0.248242900566474,-0.172285460014644,3.41314508931548,-2.14307308522948,-1.21973196406036,-2.44089084319809,-0.109833573249763,0.597488940328116,-2.46039070788742,-3.16040576028617,-3.3280179743905,-4.01264309377724
"SLC4A2",3.80632838380981,3.37424135745646,3.24132312842554,3.87201727629941,4.12816191942616,3.7301593552097,4.08564208307778,2.87086779175704,3.13727926922226,3.84134850769222,3.95421185998054,3.86092957016408,2.65424535883447,3.26026265085598,3.27149808241456
"PSMD13",3.50732824316973,3.76385746136687,3.76750263059333,4.04075103779772,3.65340613284698,3.58709119535815,4.28354537252319,3.96278344199538,4.47437217966431,4.0541689326444,3.94879469590344,4.3650911398192,5.01891505108903,4.12101395970006,4.8535857226546
"LIN54",1.03948257537718,1.13526361681019,1.78070020160117,1.80744909662016,1.46936436934594,1.87350131146264,0.843952213001333,-0.12216925444672,1.19779839001361,2.09512486844829,2.10110970411099,1.33121622888489,1.60606861929097,1.39956175540709,1.78936388681843
"NBEAL1",1.04632869771498,1.41067154501295,0.533859590709634,-2.62832669636336,-0.181660874831111,0.462558710048208,-0.690692811856965,-2.86808125816308,-2.05443085133203,-0.437082221449407,-0.660696224365862,-1.58097046329277,-0.300660152896253,-1.02736427301325,0.614199798548924
"CLK4",0.151860333704215,0.181623622824253,1.05354812395193,0.332208476795597,0.874966297953563,-0.608919399165714,-0.434900098217613,1.44741935020341,0.743248857202415,1.46595823410745,1.14061965279518,1.99532213521849,0.625763886779977,2.31035829480169,1.35530489616931
"FOXN3",2.71087632614714,4.21649762529911,3.39338159873954,3.23124406801325,2.90351793692574,2.63411611821329,2.8202588881698,2.60411741293338,3.0863451299506,2.81621740387509,2.72868501544931,4.16039469088207,2.37167779575451,2.53878683238401,3.01263873251151
"PPFIA4",-2.06573953540742,-3.4450344321191,-4.92149093834787,-1.72568595062931,-3.0467420784896,-2.29712818320034,-2.25085235744432,-2.01039340133337,-3.05260422158784,-1.68054861220491,-1.81292492182095,-1.29966962851937,-3.99803938346808,-1.47017312935074,-3.30954934782362
"SLC4A7",2.35219778985425,1.55134939830605,3.15150991430681,1.63673283899752,1.8763537313059,2.8869632578725,2.08527177151101,0.988048872995043,1.33757379573916,1.57191615116153,1.64019987432661,1.93034520162385,1.072486630818,2.55777555562472,3.05265099497118
"DNAJB14",1.08141457980746,1.40216809793351,1.58807296137565,0.430263285109024,1.11338489111857,1.30500698663211,-0.0870934741091514,0.0292864692926109,0.697846714375356,1.7365131847365,1.15030532411413,0.657879244484617,1.09367357909832,1.35911429141962,1.16399350832963
"CCDC24",0.830517106624563,0.0112192890754752,0.513271928378257,-0.926920408598265,1.69757259524714,-0.331245285378636,-0.364120559549736,0.364544755528001,-0.383818921725068,-0.0463147163970632,-1.74086716943027,1.53983892775581,1.85068044885685,0.970477554838211,-1.23680338354182
"CHURC1",3.10289585384871,3.23761916240186,3.23424860240988,2.32210339183005,2.7664752641207,1.71003950831258,1.54663650067223,2.34974377892245,2.85275079329039,3.85811173940268,2.71056186316089,2.82615992571372,2.75165005114788,3.01034341407885,3.44302939794633
"EMILIN3",-1.44528102026644,-3.36489059029519,-4.33136133530282,0.194887566387052,-5.18481884590033,-3.5633321199862,-5.27283920205565,-3.81431897462593,-3.33570037702467,-3.71771005584781,1.22359789037024,-5.30746676826498,-4.88990955553687,-4.25505481752421,-6.00326712876678
"PRKG2",-3.90437884516642,0.25900780397246,-4.30935810683172,-2.67555166255001,-0.484003064017059,-3.43431327000604,-2.42930281148807,-6.66699947478988,-4.90802304997175,-4.87531017031557,-5.40238831219292,-5.25102452525427,-3.63067988586298,-4.23840253776619,-1.11792802545018
"HIST1H3C",-11.7167230378959,-11.6600625822837,-7.74609308779725,-4.51695800607484,-11.6860031879782,-8.65476255364116,-8.75408009189127,-7.22972131431018,-11.6759955874552,-11.3336265482046,-8.68686938568341,-6.39684318259231,-5.39933624985295,-7.84319039021531,-7.19273010026714
"MAP1LC3A",0.677951865191395,0.913881822782623,0.778993374156384,-1.09228091274369,0.557612344964161,1.43021333167514,0.100024871587177,1.33013324374984,1.84980536503288,-0.959971812395477,1.65873799962473,1.21795473994902,2.11616038785036,0.814681877070664,-0.26816412900055
"GCLC",1.75590637635881,2.9416354428838,3.24105044066767,2.00944138438135,2.61898248908409,3.148759530139,1.83645282393793,1.49048338145181,2.04455629039961,2.2238007744266,2.15845741419218,2.25746693847003,3.15860913100055,2.48654577481134,2.15445514586953
"EPCAM",4.69631914011442,4.32265618415504,4.65452020189995,5.75102050508458,4.31528259206581,6.30696407888114,5.52515664831383,5.74759419900997,3.93311728350456,5.71654627345842,6.0580612558161,4.85588434279819,4.78088538376177,5.48817171188193,5.25210295628788
"TEX9",-0.297306342433643,-1.69748174916483,-1.64046332203361,-0.856342081731695,-1.60005544140357,-0.927184097042636,-0.877834014627859,-1.1985293646116,-1.78465539129714,-1.09186261903569,-0.846345060080996,-1.26932075834702,-0.0247364318188037,-1.33130747343318,-4.93130287875754
"RALGAPA1",2.2027187262905,1.58715705391189,2.5243735089002,1.0026815189206,2.27165118828273,2.93040206027383,0.16961270368481,0.6452206085257,1.02474364955405,2.76709245291527,1.27949265936206,2.73077767176858,2.12046789905693,2.13246690162288,1.2252975567362
"RGS13",-4.98464382203331,-2.71705553345755,-6.00621403750395,-5.97482568806955,-4.3184399155911,-11.3346367013878,-2.23692894557739,-4.28890251837711,-2.17211420940129,-3.71450703675134,-7.22806448796541,-5.10096745328918,-4.49212743598108,-3.54967797749203,-11.4751699052735
"FRZB",1.43755554154606,3.10324067643557,0.701819198155965,-2.59768250410249,0.328052860934337,-3.11359099441335,0.248420983704916,1.52753569629999,0.340436659276986,-0.0499154003071816,-0.896747657124401,0.514077180244073,0.276388933009356,-0.328183587535597,-0.83324280590795
"UBR4",4.77106409320881,4.53422308048791,4.45115210208151,4.78680909566011,3.91782538438646,4.97472862518074,5.02146818579318,3.60972602477175,4.03807307115067,4.17432395854905,4.99913261858572,4.51246962493671,4.64441745484288,4.01616675967884,5.31702230193096
"BLOC1S2",1.77746228256845,2.3366552188427,1.39709133158815,1.84836610602467,2.27050583340615,3.22018342818815,1.29690788907437,2.41245193315012,2.45688549021199,2.12884862887349,2.08026996276927,2.57920000786261,2.7924607947809,3.48598515493755,2.66278166939135
"HARS2",2.35936267810713,1.76158361543033,2.85945561733908,1.03114850180733,2.40654205806169,2.11992889553245,1.817400360545,2.99019159189294,2.22923194506399,2.86428075892563,2.39797290605245,2.47325319741783,2.60413914526587,2.13712576642642,2.25783058251525
"ALDH7A1",3.38033405737422,3.59452909883319,4.69951533806974,2.30434893785263,3.24561154684864,4.39083122543104,3.23038454560741,3.44771826623373,4.01406804387047,3.66155726009384,3.29752696000943,2.92645970554914,4.24574549759625,3.81591822596636,3.29875782790525
"COL18A1",4.80637761937219,5.91231658692993,5.50116301460116,4.29372790115573,5.33327908443384,3.05156180373106,4.2871625988791,4.88001384490463,4.92897816369308,4.93212004591218,3.39851175467751,4.63016875403441,3.81518922982345,3.57917367403821,3.9606777519757
"LRRFIP1",4.30295915901454,3.73391824031498,4.67780768844166,2.57705625313582,4.99351982336921,3.46275216581227,3.92822802719596,3.42655211125546,3.69104130786751,4.2775313048337,2.79590117919243,4.66855852344688,5.61974389505751,3.84915518183685,4.34042923823822
"UPF3A",1.60549441230946,1.6063204860549,2.45034811993956,2.83783923974402,2.01753772004511,2.47426293681654,1.26913123599093,1.5227564782107,1.08048317770174,2.5799725495682,3.31208526477672,3.16552329968917,1.74979851631068,3.15162165777826,2.26173743045085
"CD44",6.0350275465319,6.25552555156435,5.33025803062167,6.5777020072649,4.4486125216679,5.66174738850351,6.08171566572623,5.76894137432553,6.08239041064649,6.52223439315537,4.79948549987162,6.49100596207608,4.57909786221052,4.39010698399298,6.03380074925771
"FSTL4",-2.53635136467461,-4.33896427563185,-0.377393400300274,-2.0390268831108,-2.85455025675326,-3.80450351699598,-7.28985042826145,-6.26321221536716,-2.44089084319809,-2.01506566256132,0.443944182953627,0.321483287744257,-2.47989581274524,-1.05746548412925,-5.43928211204832
"PTPN3",2.874075675968,1.95836123531721,0.859200177335847,1.97162535473393,1.93174479958627,0.336666402741114,2.43094688482241,1.62143051644638,1.73087479662846,1.56645720415287,3.7309589980605,1.71702610752143,3.16446161165463,2.10147108106701,1.9062862544871
"ANKRD50",4.42144394865849,3.42710560681632,4.00482390841439,2.23421712093462,3.08647181395038,2.77139028135789,2.51612736538465,2.74140865990643,2.43567023448605,2.75454536647657,2.36626592057504,3.86219800790454,3.32796906563136,2.17580703850566,2.91306619016941
"PES1",3.11486755046625,3.11406659179981,2.53580788013029,4.04303194701028,3.09458476421135,3.80609802600334,4.03534817611296,3.03227390505848,3.32324297515281,3.28817007657449,3.40546156599808,2.85191629197253,3.49585888544484,2.34701458475551,3.86793098409809
"MRPL30",2.24944801752492,2.03971177345389,1.61671106521898,2.74499316734553,1.48352038282796,3.32096132509678,1.98958642426909,2.52766570559375,2.86252863278406,2.56742228290513,3.32322951682453,2.65922206061703,3.0396261080595,2.19803089829048,3.16020234844766
"GFPT2",1.41762915618714,3.42800338294903,0.467173468028962,-0.378265049999513,2.73770431072472,0.290491294355256,1.42391960509066,1.5729369420911,2.03960182321093,0.785660236896699,0.917334554691951,1.6902526846758,0.530574464373317,0.419531027424024,1.98401910912371
"CDKN2D",0.330743098705669,-0.917867690458141,0.762403200062687,2.38280083122547,-0.0243871798653927,0.145109212350454,0.572753485849238,0.437459914800574,0.340436659276986,2.24872528185382,0.156008798916954,0.892953650312043,1.17046357470034,0.920392012020852,0.496456270778333
"FAM5C",-3.82226902507291,-1.10605514641433,-1.36463648052922,-11.8260250266628,-6.40512108876383,-6.05479400786744,-11.8064959860424,2.22117150552892,-6.36980627188335,-11.3336265482046,-6.04389860103931,-11.4669748633644,-11.4411486968034,-11.6893827999235,-2.33547531366966
"DUSP7",1.16556770022397,1.44773805855044,1.01360475235938,0.942701861185922,1.49606987548635,0.847034881915659,1.09571706112054,1.40822256198942,1.6234969343998,1.35634959049761,2.17074665368265,1.40206716495063,2.05356416079629,0.970477554838211,2.30970046310566
"UEVLD",1.45618258116519,1.73571171460068,1.51512547726702,-0.0172570844809936,1.87333900592433,1.22715290124966,-0.170632787395543,-0.569000177447014,-0.0843657206333708,1.59622879071612,-0.544527998272186,0.287861709429391,1.57501886974838,0.233162952018875,0.931163735604151
"CHST12",0.651256230699878,0.983934263400628,1.7898247010426,0.125040352840425,0.476493254781726,0.331874923938438,0.105498122661445,2.0434934791317,1.32133528382001,0.305053716271892,-0.424642204108173,0.593284681639465,0.0815975923898407,0.700609839998779,0.0980209246097656
"DVL1",2.55110357791752,2.07376582744536,2.39222473437254,2.84552588059324,2.52941332369729,2.26019756164032,2.99225667177649,3.47312730607133,1.3602704233218,2.21423268064678,2.16666192626515,3.50647515746473,2.25114096309929,3.2479929514629,2.98572761440409
"RADIL",-1.17075852874609,-0.724567474739188,-2.22475585877849,0.192346957578322,-0.169174468715728,0.128627104986293,-4.124878060083,-2.80263907512151,-3.33192164969761,-0.761564924266513,-4.9599143315552,-0.915951107121631,-2.43875558353625,-3.08542270805904,-4.17213809192134
"PRKCSH",4.63144249110589,4.86222156475232,4.91070906765824,5.00678648345661,4.72349471976567,5.36165714735717,5.54222253935647,5.49735685457965,4.93832532408865,4.79165727409474,5.33869492925981,5.20620908632729,5.0971656288136,4.91214049724628,4.53638657592138
"COL5A1",6.48094372636308,8.90466418622847,5.53370772444879,4.23188950950853,7.21612454863061,3.20814102938757,4.71067492930853,5.57067670495412,5.23195754771031,6.00706577228118,4.07038644248575,6.88883419539226,4.62362883836417,4.12738338304735,5.75238837506056
"BICD1",-0.67116130000487,-0.263887034615943,-0.711489806256384,0.530770244321658,0.421827850626879,1.03417310887737,0.433892885380117,-0.789018443361059,0.0563694425140238,-0.48728994641703,0.0565008328220538,-0.613147590320064,-1.24136349248384,-0.511866088857001,0.438958808034169
"ROBO2",-3.26622108189048,-1.53004037353202,-4.24832907689652,-6.33026591620778,1.83278665829563,-6.27104747607327,-2.87023496354788,-4.28890251837711,-7.63808628937939,3.093162346391,-2.32376723101444,-3.48057530587834,-4.67113899595997,1.97706358272913,-4.93130287875754
"KIAA0182",3.36371245131897,3.06026430577048,4.96639497163764,4.25082617813345,3.81375146917314,3.65843550967511,3.74682251424054,4.51602371716347,3.06983459296787,4.30994749947644,4.39165319437492,3.5711436161179,4.65038755728733,5.59471405945034,3.29923306387745
"TMC7",-0.899440350326631,-0.992786018111002,-0.461506337728989,-1.53216947660161,-1.04375108450327,0.00464880342945939,-1.35327886239798,-1.59580028596972,-1.30974332375559,-0.453625253277838,-0.115211606226387,-0.250044739923391,0.525386315267563,-2.19023451692161,-0.428888947822659
"UCHL5",2.14058250748054,2.06194590996905,1.98603006348477,1.88505898722285,2.15141463250108,3.67205596586809,1.97491086021508,1.74189968178992,2.11370758459884,2.08150701600878,2.62718692772,0.984724621119094,1.17384956547967,2.12366704008975,2.76141553936753
"HOOK1",2.62293270014723,1.99840152853165,2.44515985405891,2.95002075387539,2.54607471356504,3.52127126288897,2.60576038718661,1.84592986174695,0.984060044509114,2.87204575894385,1.96582642005833,2.54402992447272,2.24878181045273,2.0122682646912,1.53391688379874
